ID_code,target
test_68204,0.737805
test_68205,0.41233
test_68206,0.832485
test_68207,0.329345
test_68208,0.217985
test_68209,0.62665
test_68210,0.672965
test_68211,0.607755
test_68212,0.722905
test_68213,0.380155
test_68214,0.117945
test_68215,0.271315
test_68216,0.004045
test_68217,0.167505
test_68218,0.05976
test_68219,0.099455
test_68220,0.85617
test_68221,0.235375
test_68222,0.69292
test_68223,0.08331
test_68224,0.46649
test_68225,0.80774
test_68226,0.82979
test_68227,0.06353
test_68228,0.37507
test_68229,0.28153
test_68230,0.311425
test_68231,0.103115
test_68232,0.64985
test_68233,0.544235
test_68234,0.962825
test_68235,0.652425
test_68236,0.91283
test_68237,0.6539
test_68238,0.10627
test_68239,0.505505
test_68240,0.165485
test_68241,0.354835
test_68242,0.543395
test_68243,0.701465
test_68244,0.229355
test_68245,0.2582
test_68246,0.10852
test_68247,0.525815
test_68248,0.64267
test_68249,0.242495
test_68250,0.81186
test_68251,0.3887
test_68252,0.522345
test_68253,0.306005
test_68254,0.129645
test_68255,0.190585
test_68256,0.54917
test_68257,0.39926
test_68258,0.220555
test_68259,0.437695
test_68260,0.87991
test_68261,0.982015
test_68262,0.33451
test_68263,0.281205
test_68264,0.77102
test_68265,0.26192
test_68266,0.09108
test_68267,0.93848
test_68268,0.690115
test_68269,0.26937
test_68270,0.30256
test_68271,0.56851
test_68272,0.4162
test_68273,0.21458
test_68274,0.64135
test_68275,0.94526
test_68276,0.47897
test_68277,0.173985
test_68278,0.79372
test_68279,0.798905
test_68280,0.21882
test_68281,0.040945
test_68282,0.626505
test_68283,0.08201
test_68284,0.971845
test_68285,0.549235
test_68286,0.540165
test_68287,0.09256
test_68288,0.04609
test_68289,0.607695
test_68290,0.366305
test_68291,0.86879
test_68292,0.553505
test_68293,0.81427
test_68294,0.9661
test_68295,0.96483
test_68296,0.933925
test_68297,0.11444
test_68298,0.090155
test_68299,0.23109
test_68300,0.073145
test_68301,0.193975
test_68302,0.684495
test_68303,0.898345
test_68304,0.092555
test_68305,0.83084
test_68306,0.46101
test_68307,0.617265
test_68308,0.29315
test_68309,0.888935
test_68310,0.872815
test_68311,0.19998
test_68312,0.53882
test_68313,0.76567
test_68314,0.79417
test_68315,0.734205
test_68316,0.21203
test_68317,0.31456
test_68318,0.864925
test_68319,0.780785
test_68320,0.89364
test_68321,0.970115
test_68322,0.361265
test_68323,0.81963
test_68324,0.696485
test_68325,0.1501
test_68326,0.44091
test_68327,0.64864
test_68328,0.46695
test_68329,0.333405
test_68330,0.920505
test_68331,0.243535
test_68332,0.83018
test_68333,0.38355
test_68334,0.864055
test_68335,0.546395
test_68336,0.435535
test_68337,0.18675
test_68338,0.07857
test_68339,0.865295
test_68340,0.1158
test_68341,0.10982
test_68342,0.952835
test_68343,0.33282
test_68344,0.6706
test_68345,0.098455
test_68346,0.40895
test_68347,0.43623
test_68348,0.566305
test_68349,0.552375
test_68350,0.093895
test_68351,0.06826
test_68352,0.534815
test_68353,0.169365
test_68354,0.573305
test_68355,0.88467
test_68356,0.014335
test_68357,0.029305
test_68358,0.893665
test_68359,0.36718
test_68360,0.258545
test_68361,0.63921
test_68362,0.762915
test_68363,0.667425
test_68364,0.204945
test_68365,0.160165
test_68366,0.31037
test_68367,0.7806
test_68368,0.01525
test_68369,0.240255
test_68370,0.712535
test_68371,0.9537
test_68372,0.409765
test_68373,0.800435
test_68374,0.0246
test_68375,0.928255
test_68376,0.570215
test_68377,0.886605
test_68378,0.203685
test_68379,0.58302
test_68380,0.005725
test_68381,0.876575
test_68382,0.939835
test_68383,0.543555
test_68384,0.072545
test_68385,0.951315
test_68386,0.240195
test_68387,0.88682
test_68388,0.4376
test_68389,0.80361
test_68390,0.727705
test_68391,0.818885
test_68392,0.04233
test_68393,0.07584
test_68394,0.470995
test_68395,0.862255
test_68396,0.18249
test_68397,0.776215
test_68398,0.598525
test_68399,0.250865
test_68400,0.017905
test_68401,0.99141
test_68402,0.95063
test_68403,0.82821
test_68404,0.405135
test_68405,0.4455
test_68406,0.04777
test_68407,0.248665
test_68408,0.63665
test_68409,0.62262
test_68410,0.78421
test_68411,0.905425
test_68412,0.660855
test_68413,0.787645
test_68414,0.892175
test_68415,0.205155
test_68416,0.318675
test_68417,0.76922
test_68418,0.076825
test_68419,0.43378
test_68420,0.26443
test_68421,0.6567
test_68422,0.692625
test_68423,0.794675
test_68424,0.401225
test_68425,0.497865
test_68426,0.823965
test_68427,0.57035
test_68428,0.565
test_68429,0.058875
test_68430,0.7866
test_68431,0.53115
test_68432,0.30445
test_68433,0.61041
test_68434,0.952965
test_68435,0.395265
test_68436,0.783755
test_68437,0.31807
test_68438,0.107675
test_68439,0.893245
test_68440,0.447555
test_68441,0.405865
test_68442,0.278685
test_68443,0.384735
test_68444,0.75212
test_68445,0.85533
test_68446,0.404465
test_68447,0.678745
test_68448,0.621285
test_68449,0.435055
test_68450,0.53212
test_68451,0.454055
test_68452,0.39688
test_68453,0.02407
test_68454,0.374005
test_68455,0.911895
test_68456,0.063085
test_68457,0.845835
test_68458,0.73114
test_68459,0.80508
test_68460,0.74256
test_68461,0.57783
test_68462,0.36293
test_68463,0.35114
test_68464,0.472975
test_68465,0.02241
test_68466,0.301625
test_68467,0.506335
test_68468,0.18849
test_68469,0.43527
test_68470,0.623565
test_68471,0.82669
test_68472,0.45548
test_68473,0.435485
test_68474,0.697435
test_68475,0.564975
test_68476,0.317155
test_68477,0.11025
test_68478,0.07065
test_68479,0.47423
test_68480,0.52778
test_68481,0.56593
test_68482,0.24488
test_68483,0.26056
test_68484,0.47376
test_68485,0.798745
test_68486,0.42095
test_68487,0.90327
test_68488,0.936685
test_68489,0.551135
test_68490,0.40913
test_68491,0.66532
test_68492,0.83552
test_68493,0.650745
test_68494,0.808075
test_68495,0.263695
test_68496,0.19185
test_68497,0.455685
test_68498,0.628525
test_68499,0.421745
test_68500,0.567095
test_68501,0.18716
test_68502,0.14284
test_68503,0.234745
test_68504,0.710155
test_68505,0.55949
test_68506,0.582645
test_68507,0.63867
test_68508,0.89148
test_68509,0.909725
test_68510,0.096525
test_68511,0.86391
test_68512,0.39168
test_68513,0.405235
test_68514,0.84675
test_68515,0.95431
test_68516,0.622495
test_68517,0.32331
test_68518,0.694775
test_68519,0.613585
test_68520,0.391355
test_68521,0.462355
test_68522,0.4743
test_68523,0.69828
test_68524,0.82637
test_68525,0.44411
test_68526,0.96037
test_68527,0.663375
test_68528,0.93298
test_68529,0.89342
test_68530,0.530105
test_68531,0.825565
test_68532,0.003805
test_68533,0.427085
test_68534,0.89583
test_68535,0.863195
test_68536,0.548925
test_68537,0.09139
test_68538,0.05444
test_68539,0.954345
test_68540,0.3544
test_68541,0.69684
test_68542,0.580635
test_68543,0.071985
test_68544,0.23529
test_68545,0.02483
test_68546,0.87057
test_68547,0.596045
test_68548,0.75365
test_68549,0.598565
test_68550,0.78618
test_68551,0.22359
test_68552,0.41545
test_68553,0.677285
test_68554,0.397435
test_68555,0.76844
test_68556,0.416155
test_68557,0.10075
test_68558,0.361465
test_68559,0.03798
test_68560,0.32846
test_68561,0.779305
test_68562,0.69057
test_68563,0.280655
test_68564,0.668335
test_68565,0.962575
test_68566,0.49919
test_68567,0.283595
test_68568,0.67424
test_68569,0.616165
test_68570,0.528035
test_68571,0.0963
test_68572,0.998255
test_68573,0.87837
test_68574,0.616555
test_68575,0.529285
test_68576,0.13005
test_68577,0.63695
test_68578,0.895545
test_68579,0.50395
test_68580,0.53136
test_68581,0.140805
test_68582,0.612
test_68583,0.830165
test_68584,0.36179
test_68585,0.97621
test_68586,0.42636
test_68587,0.393135
test_68588,0.53483
test_68589,0.41981
test_68590,0.868095
test_68591,0.74604
test_68592,0.98229
test_68593,0.285995
test_68594,0.61938
test_68595,0.89251
test_68596,0.364815
test_68597,0.43554
test_68598,0.03519
test_68599,0.05807
test_68600,0.3138
test_68601,0.259885
test_68602,0.99496
test_68603,0.4763
test_68604,0.213705
test_68605,0.195225
test_68606,0.51493
test_68607,0.703245
test_68608,0.88494
test_68609,0.179205
test_68610,0.20605
test_68611,0.271085
test_68612,0.35514
test_68613,0.615275
test_68614,0.004915
test_68615,0.526255
test_68616,0.043485
test_68617,0.32646
test_68618,0.451165
test_68619,0.281185
test_68620,0.840075
test_68621,0.20158
test_68622,0.6933
test_68623,0.242635
test_68624,0.341325
test_68625,0.59427
test_68626,0.33783
test_68627,0.856825
test_68628,0.31292
test_68629,0.057675
test_68630,0.798935
test_68631,0.72842
test_68632,0.66776
test_68633,0.99844
test_68634,0.2828
test_68635,0.35301
test_68636,0.022575
test_68637,0.949415
test_68638,0.40924
test_68639,0.20424
test_68640,0.96199
test_68641,0.186085
test_68642,0.237825
test_68643,0.62288
test_68644,0.79391
test_68645,0.57699
test_68646,0.463485
test_68647,0.85517
test_68648,0.33886
test_68649,0.44667
test_68650,0.4554
test_68651,0.47009
test_68652,0.262265
test_68653,0.516885
test_68654,0.914395
test_68655,0.28004
test_68656,0.78007
test_68657,0.799045
test_68658,0.105435
test_68659,0.168795
test_68660,0.56884
test_68661,0.26283
test_68662,0.57601
test_68663,0.853585
test_68664,0.339775
test_68665,0.32043
test_68666,0.325495
test_68667,0.921665
test_68668,0.26916
test_68669,0.38713
test_68670,0.282855
test_68671,0.971045
test_68672,0.05468
test_68673,0.839845
test_68674,0.380045
test_68675,0.702465
test_68676,0.14865
test_68677,0.660125
test_68678,0.034765
test_68679,0.799625
test_68680,0.859715
test_68681,0.878995
test_68682,0.486635
test_68683,0.39414
test_68684,0.01294
test_68685,0.96904
test_68686,0.42246
test_68687,0.51572
test_68688,0.869255
test_68689,0.85875
test_68690,0.941725
test_68691,0.878255
test_68692,0.813525
test_68693,0.872175
test_68694,0.86986
test_68695,0.366005
test_68696,0.95132
test_68697,0.96418
test_68698,0.20536
test_68699,0.262235
test_68700,0.82722
test_68701,0.23461
test_68702,0.525495
test_68703,0.86739
test_68704,0.79376
test_68705,0.777465
test_68706,0.435635
test_68707,0.17544
test_68708,0.06887
test_68709,0.656445
test_68710,0.33663
test_68711,0.85375
test_68712,0.916985
test_68713,0.30507
test_68714,0.93962
test_68715,0.22976
test_68716,0.24988
test_68717,0.115425
test_68718,0.92879
test_68719,0.11752
test_68720,0.513615
test_68721,0.30857
test_68722,0.414085
test_68723,0.868505
test_68724,0.86916
test_68725,0.47466
test_68726,0.619725
test_68727,0.753775
test_68728,0.585725
test_68729,0.03708
test_68730,0.546165
test_68731,0.7864
test_68732,0.64823
test_68733,0.19606
test_68734,0.73776
test_68735,0.890385
test_68736,0.07706
test_68737,0.750985
test_68738,0.1017
test_68739,0.0314
test_68740,0.5711
test_68741,0.52614
test_68742,0.13676
test_68743,0.976775
test_68744,0.59525
test_68745,0.240775
test_68746,0.16281
test_68747,0.495135
test_68748,0.521085
test_68749,0.196775
test_68750,0.97177
test_68751,0.57493
test_68752,0.83091
test_68753,0.390775
test_68754,0.889435
test_68755,0.67207
test_68756,0.819395
test_68757,0.178505
test_68758,0.84437
test_68759,0.46539
test_68760,0.638775
test_68761,0.125265
test_68762,0.354245
test_68763,0.451155
test_68764,0.447155
test_68765,0.205995
test_68766,0.663735
test_68767,0.531445
test_68768,0.01503
test_68769,0.479965
test_68770,0.17426
test_68771,0.41461
test_68772,0.342915
test_68773,0.026095
test_68774,0.9255
test_68775,0.36348
test_68776,0.713305
test_68777,0.67576
test_68778,0.46087
test_68779,0.7582
test_68780,0.355065
test_68781,0.34942
test_68782,0.631125
test_68783,0.17111
test_68784,0.426625
test_68785,0.01691
test_68786,0.20557
test_68787,0.63236
test_68788,0.195025
test_68789,0.91162
test_68790,0.646325
test_68791,0.23327
test_68792,0.06534
test_68793,0.748395
test_68794,0.34409
test_68795,0.04713
test_68796,0.449225
test_68797,0.617625
test_68798,0.153985
test_68799,0.81943
test_68800,0.493185
test_68801,0.58189
test_68802,0.49313
test_68803,0.390265
test_68804,0.523865
test_68805,0.11779
test_68806,0.443705
test_68807,0.721605
test_68808,0.547535
test_68809,0.23202
test_68810,0.58826
test_68811,0.021155
test_68812,0.623225
test_68813,0.46883
test_68814,0.71237
test_68815,0.66167
test_68816,0.33098
test_68817,0.878755
test_68818,0.56741
test_68819,0.717185
test_68820,0.50942
test_68821,0.56717
test_68822,0.39419
test_68823,0.72626
test_68824,0.321115
test_68825,0.434645
test_68826,0.09704
test_68827,0.269075
test_68828,0.632165
test_68829,0.3543
test_68830,0.49975
test_68831,0.75063
test_68832,0.639845
test_68833,0.54777
test_68834,0.78265
test_68835,0.54852
test_68836,0.263685
test_68837,0.206305
test_68838,0.737765
test_68839,0.03041
test_68840,0.65114
test_68841,0.37132
test_68842,0.788485
test_68843,0.31257
test_68844,0.99477
test_68845,0.548315
test_68846,0.59312
test_68847,0.727155
test_68848,0.662755
test_68849,0.169805
test_68850,0.130395
test_68851,0.823775
test_68852,0.715175
test_68853,0.29648
test_68854,0.92181
test_68855,0.609465
test_68856,0.400225
test_68857,0.907975
test_68858,0.49438
test_68859,0.38288
test_68860,0.295915
test_68861,0.605065
test_68862,0.070225
test_68863,0.18594
test_68864,0.523835
test_68865,0.889645
test_68866,0.860945
test_68867,0.448175
test_68868,0.382775
test_68869,0.856925
test_68870,0.736025
test_68871,0.98565
test_68872,0.10287
test_68873,0.26962
test_68874,0.650055
test_68875,0.76826
test_68876,0.740155
test_68877,0.1678
test_68878,0.724385
test_68879,0.482775
test_68880,0.54768
test_68881,0.20767
test_68882,0.24635
test_68883,0.73759
test_68884,0.46348
test_68885,0.519315
test_68886,0.675175
test_68887,0.71468
test_68888,0.45323
test_68889,0.485605
test_68890,0.46629
test_68891,0.690485
test_68892,0.214645
test_68893,0.21828
test_68894,0.74991
test_68895,0.69636
test_68896,0.623745
test_68897,0.36274
test_68898,0.40449
test_68899,0.60436
test_68900,0.814555
test_68901,0.77332
test_68902,0.745605
test_68903,0.503365
test_68904,0.979245
test_68905,0.434805
test_68906,0.001315
test_68907,0.687005
test_68908,0.206635
test_68909,0.05328
test_68910,0.785855
test_68911,0.55714
test_68912,0.19673
test_68913,0.765795
test_68914,0.132125
test_68915,0.22569
test_68916,0.479015
test_68917,0.315935
test_68918,0.1676
test_68919,0.37715
test_68920,0.55436
test_68921,0.272395
test_68922,0.51782
test_68923,0.00471
test_68924,0.965795
test_68925,0.75663
test_68926,0.88754
test_68927,0.86568
test_68928,0.0249
test_68929,0.68023
test_68930,0.65649
test_68931,0.551205
test_68932,0.8404
test_68933,0.089745
test_68934,0.16093
test_68935,0.55617
test_68936,0.436815
test_68937,0.38866
test_68938,0.07371
test_68939,0.341445
test_68940,0.344425
test_68941,0.756705
test_68942,0.855065
test_68943,0.565275
test_68944,0.70286
test_68945,0.542795
test_68946,0.133415
test_68947,0.453675
test_68948,0.47171
test_68949,0.320125
test_68950,0.79216
test_68951,0.91755
test_68952,0.152435
test_68953,0.68571
test_68954,0.490825
test_68955,0.607975
test_68956,0.84995
test_68957,0.080075
test_68958,0.52047
test_68959,0.416045
test_68960,0.49593
test_68961,0.66701
test_68962,0.137135
test_68963,0.77011
test_68964,0.622025
test_68965,0.24874
test_68966,0.230545
test_68967,0.76477
test_68968,0.516125
test_68969,0.077805
test_68970,0.897925
test_68971,0.993615
test_68972,0.314305
test_68973,0.471705
test_68974,0.544695
test_68975,0.38643
test_68976,0.76112
test_68977,0.27161
test_68978,0.612725
test_68979,0.85808
test_68980,0.66154
test_68981,0.295355
test_68982,0.404885
test_68983,0.547755
test_68984,0.87375
test_68985,0.98998
test_68986,0.210395
test_68987,0.980535
test_68988,0.3466
test_68989,0.31309
test_68990,0.410365
test_68991,0.878175
test_68992,0.45084
test_68993,0.445775
test_68994,0.967715
test_68995,0.020075
test_68996,0.10418
test_68997,0.677925
test_68998,0.550745
test_68999,0.71744
test_69000,0.095215
test_69001,0.11362
test_69002,0.24525
test_69003,0.59793
test_69004,0.441875
test_69005,0.217245
test_69006,0.2759
test_69007,0.447375
test_69008,0.564255
test_69009,0.70019
test_69010,0.50789
test_69011,0.54832
test_69012,0.946095
test_69013,0.18676
test_69014,0.069185
test_69015,0.250905
test_69016,0.094495
test_69017,0.0534
test_69018,0.95471
test_69019,0.18358
test_69020,0.152605
test_69021,0.946835
test_69022,0.729395
test_69023,0.03944
test_69024,0.795615
test_69025,0.621485
test_69026,0.078355
test_69027,0.43671
test_69028,0.63304
test_69029,0.208035
test_69030,0.77637
test_69031,0.238105
test_69032,0.95765
test_69033,0.019665
test_69034,0.54838
test_69035,0.46318
test_69036,0.79762
test_69037,0.697025
test_69038,0.825015
test_69039,0.16982
test_69040,0.96878
test_69041,0.09223
test_69042,0.77374
test_69043,0.221455
test_69044,0.290375
test_69045,0.828885
test_69046,0.099525
test_69047,0.345
test_69048,0.500035
test_69049,0.274695
test_69050,0.4684
test_69051,0.72622
test_69052,0.62512
test_69053,0.86631
test_69054,0.773535
test_69055,0.36969
test_69056,0.284045
test_69057,0.50969
test_69058,0.789005
test_69059,0.80142
test_69060,0.647435
test_69061,0.647875
test_69062,0.1356
test_69063,0.371645
test_69064,0.2468
test_69065,0.08094
test_69066,0.653795
test_69067,0.41453
test_69068,0.15394
test_69069,0.705885
test_69070,0.803685
test_69071,0.69777
test_69072,0.675945
test_69073,0.688785
test_69074,0.080785
test_69075,0.39555
test_69076,0.205535
test_69077,0.51192
test_69078,0.341915
test_69079,0.038935
test_69080,0.871415
test_69081,0.35102
test_69082,0.13345
test_69083,0.942245
test_69084,0.033425
test_69085,0.99061
test_69086,0.824465
test_69087,0.345095
test_69088,0.340875
test_69089,0.13537
test_69090,0.83103
test_69091,0.33696
test_69092,0.6769
test_69093,0.462835
test_69094,0.40456
test_69095,0.756565
test_69096,0.539925
test_69097,0.772295
test_69098,0.77225
test_69099,0.79808
test_69100,0.42986
test_69101,0.371015
test_69102,0.88983
test_69103,0.288555
test_69104,0.074515
test_69105,0.80678
test_69106,0.228485
test_69107,0.464765
test_69108,0.792205
test_69109,0.066755
test_69110,0.53082
test_69111,0.517765
test_69112,0.99147
test_69113,0.30515
test_69114,0.16546
test_69115,0.07447
test_69116,0.468645
test_69117,0.04969
test_69118,0.02016
